filename,genre,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
1944_Les_Brown_Twilight_Time.mp3,non_prog,0.33788074097766263,0.09657792001962662,1290.8326660580576,1378.6664449849113,2446.27816737266,41.93544708812881,-258.5589724316815,201.5190298256377,-30.25441824987748,11.941106504337133,22.39705277282555,-16.616141724089335,0.8863154464034582,2.700412663382135,-13.8074454262745,-8.407289209709155,-4.066011036699664,-6.176537756540884,-0.8099370127023066,1.5346799195369258,-0.4959819815606127,-0.8212615930876804,-0.23757569451634186,0.1409556443950604,-0.08811319465554705,-0.2060098766655327
1967_The_Doors_Light_My_Fire.mp3,non_prog,0.40601850541813417,0.18655285239219666,2635.662709398641,2758.8271371674814,5452.939195160102,38.24687025289936,-102.18364900257298,152.7983092223517,-48.32777604002163,63.86668922923937,-5.920805660141065,18.834679888749402,-1.6038529686834833,-5.864137811907359,-3.561763287373355,-3.5071188675351705,3.3278927989464724,-1.7977228602285762,2.2824305744021607,-3.7617412059053854,-2.6092458700573626,-0.8514713304475873,1.7895712554315095,-2.913592524136844,-2.6216648593835865,1.0190661845890825
1941_Glenn_Miller_Chatanooga_Choo_Choo.mp3,non_prog,0.3857108293505679,0.06715329736471176,1581.1772321119138,1679.8050199171516,3159.2537802502816,52.62737786812732,-298.5322827494584,182.5168256025593,-30.815560695325857,21.471746532517347,20.910078396891343,-12.03151500575196,-0.8838279509111111,1.5784000207370663,4.000381497876883,-7.425195159819498,-1.9714604602682282,9.242219607249986,-8.536398699183055,-5.92093965298855,4.337661986985621,-3.902076288047912,-4.110914610898215,-0.9175834478281194,-0.5842363390054526,0.004643632233374131
1940_Tommy_Dorsey_I'll_Never_Smile_Again.mp3,non_prog,0.37579545333670167,0.1018446832895279,932.1932111010909,1008.6347208017918,1730.099600607028,33.226532398438046,-307.23275225296226,218.3353668687059,-8.453704677119163,-6.363138042266342,42.15577255300295,4.915834945294213,-5.984116418822569,13.694512013901528,-1.526461963979635,-13.975222533848017,-5.35431431703783,-6.207258440806482,-7.94562475558615,-3.499324006257391,-5.324045362495164,-5.540082331662066,-1.0537402662425275,-0.9225416761017688,-1.0574788149146976,-0.2604585912669814
2015_Rihanna_FourFiveSeconds.mp3,non_prog,0.3812941944015948,0.21124504506587982,2355.480601373901,3173.127632868646,4813.420173735784,57.95992002286963,-163.0949890536851,150.0615571766048,4.437216347846805,35.646071242701865,5.497401209898373,25.254785654401026,-14.766320792729823,16.15922802628708,-6.652697605374845,1.7814549875997336,4.713687888285488,-3.6260678460749465,-2.6505454827786767,-0.7959801932613397,-8.17686858451242,-2.1187229676732007,-3.075726877652322,-4.222579016116192,-4.674738041755932,-0.5421227877746239
1999_Britney_Spears_...Baby_One_More_Time.mp3,non_prog,0.41806178131444177,0.16942737996578217,3415.677391583784,3589.493525970528,7213.538123923724,89.11395505680758,-123.62799325337022,122.78964552466198,-26.47106565321824,36.91425269472938,-20.678023189481433,22.47650833259864,-15.998627316793792,16.55221243258919,-15.329566454338417,6.25798557360935,-5.0174140254710515,2.110216778730465,-6.278460194517544,-1.3508151734009337,1.8634271489860141,-4.091457819551572,0.746937555838616,-3.3099845042389777,-0.4937926019142671,-3.4389745799552065
1984_Prince_When_Doves_Cry.mp3,non_prog,0.4452657999158052,0.08399683237075806,2839.017858641443,3086.514890410104,5557.11876220423,44.51531240572259,-190.24487220413812,140.68582847885037,-44.42164815120053,28.78060040638633,-11.47588505134645,14.849670888786887,1.4002403903539198,-0.3370257106738774,-5.406133729160854,9.625883957155967,-4.551386960417456,9.580814006817716,2.2768173868276866,0.35308614205751393,0.8455365480242781,1.9744459031319375,-1.1030460786785767,4.1253297794347805,-2.593273464194935,2.368310134483831
1987_Heart_Alone.mp3,non_prog,0.3204159451173579,0.15265481173992157,2718.9312241523626,2998.619473051801,5332.71160474102,69.92198000457013,-135.65830447024206,144.11750706565172,-37.26163874007516,29.690436870742488,-15.234185534927645,4.588670426965125,-13.5004109263666,2.8030714079714643,-8.198852033232402,-0.5916482486433475,-7.623263202775762,-0.619974691292525,-7.657608721958637,-2.286265515662961,-5.663981906279697,2.0482658320579286,-1.8533559109287245,1.201460021910478,-3.944015837237967,-1.9730110256246112
1997_The_Verve_Bittersweet_Symphony.mp3,non_prog,0.45636501997014883,0.189229354262352,2582.69612308045,2848.665245629791,5502.325245894711,40.428084019388585,-105.69338876493039,155.33327763776168,-45.61336642770619,48.21560487694184,-11.58862708477673,21.672525008751833,-5.458455781801191,4.510862675719859,-0.8458861626189057,2.484401045777825,-2.9089869095254652,2.878722041777205,-3.7699018863590967,-0.4547043801307351,2.7974910345878525,-3.321206841337765,-1.5587218464465435,-2.208725530326561,2.278377220053741,-4.495923472396643
1964_The_Beatles_I_Want_To_Hold_Your_Hand.mp3,non_prog,0.3961012672011455,0.1982271522283554,2843.9670731901183,2904.749041685901,5499.032048017438,115.93950771067907,-96.92637419643518,144.52434219104185,-56.49286947923893,40.396990059145416,-20.04247017577242,8.90521819669739,-8.48508380483179,7.0894842240212945,-7.3044047153624785,4.740548551129535,-4.8695297058245375,4.469551665392253,-3.694629162276886,-1.5111176946275893,-1.9760230069391425,3.7860262038094414,-1.2935070737515828,-1.1813542194716926,-4.688609249523596,-1.4640922821277642
2014_Katy_Perry_Roar.mp3,non_prog,0.4878185127665471,0.09534907341003418,2833.6363635783146,3265.6894469147496,5980.260168987772,48.89915824573963,-195.43931794084762,133.4164729064993,-35.44792692046403,43.52114690555851,-7.8085975919493285,25.433822797930272,-10.931747580203037,19.739151148118737,-0.3382512778703304,14.220121339137247,1.3657857397818343,7.5860681374026795,-0.7030604522990536,1.706739604205339,4.56575179448285,-1.528679742631378,4.521409704367551,0.6018270949445994,4.127911285801374,-0.7460708008725274
1976_Eagles_Hotel_California.mp3,non_prog,0.43265737525844367,0.16872522234916687,2458.342001339657,2880.416390438385,5009.071631255856,33.69597781788567,-145.2664284175621,145.11281721792884,-31.46143890180147,27.131371059564145,3.4553841785771024,23.262765861374408,-4.420167430259707,13.0922782090544,-2.6129088104914615,7.127890661795495,1.532994704533378,3.686179236980683,2.9974026362599284,0.9420941395792561,-0.9716369607780245,-5.992523709144363,-0.6210436925542551,-1.9416791482331397,0.2812623663797164,-4.365486528372271
1990_Michael_Bolton_How_Am_I_Supposed_To_Live_Without_You.mp3,non_prog,0.4212143690246201,0.17252594232559204,3536.083314554287,3935.808085693973,7575.108238060374,66.45019211728376,-118.77578265710183,118.65511215255462,-8.322050960969644,44.74145625166579,-10.670504886937067,18.681354373535232,-2.866629056051472,13.25676041973955,-6.254769697424296,7.050562824467904,-5.392435780893347,5.315632713859724,-0.7113309295572525,1.3704801436743912,-3.782290250460268,1.626907105234154,-2.9819048807020754,2.311539991195601,-2.9784284727828747,-1.2630667909444255
1994_Ace_Of_Base_All_That_She_Wants.mp3,non_prog,0.4840108151031554,0.10491665452718735,4001.7046752044403,4481.694050338033,9022.665539160922,71.8924630402613,-218.26839162123187,86.63728504026636,8.167261632159361,44.723395081894246,-7.255730888053463,21.27642843647358,-5.8101711089304935,13.833240258192363,-5.677902463958598,9.075899275851693,2.678728711110226,11.780630131333243,4.301280700019189,11.262811385744849,2.105689948469244,9.453391115210794,0.029792946879882088,5.2105864875566095,-4.343306650152621,1.2678517773109532
1960_Bryan_Hyland_Itsy_Bitsy.mp3,non_prog,0.4631064694554475,0.05866439267992973,2580.32181982141,2718.1306100924817,5032.414751660228,101.18077673026531,-262.52633266751087,145.12276865349668,-45.903104120642375,47.149495883073676,3.1043581699516873,12.08625264078432,-2.467119507210101,7.721703406152578,0.009012270841690808,2.1216932559916195,1.071267249751258,3.1867272420096415,0.059123520677296836,-0.22975960906638085,4.304959446423322,-5.69450771115357,-0.9463315436297615,-0.21811652114155064,-0.40615057880814776,-0.6305746722056454
1946_Perry_Como_Prisoner_of_Love.mp3,non_prog,0.3558826542954323,0.0837310403585434,1170.573801856083,1240.5998322592482,2094.137159560633,43.24777741759049,-289.6443899393487,199.63659511323675,-1.2141336226525952,-3.7648563410192186,23.966405606367662,-11.638747593713298,-10.804774141380664,10.330654508175277,-1.4299661026699804,-7.905896402072588,0.7286646387266211,-1.9371563062149617,-4.939913748715059,0.2267561706724016,-0.7443309132413922,-5.2008412135421045,-4.077446532086723,-2.590169226828611,-2.222935281140455,-1.4059162373625465
2000_Sting_Desert_Rose.mp3,non_prog,0.45988999879423975,0.2192390114068985,2976.3660905428255,3769.7026746230877,6702.171894420277,43.27677960399264,-113.63258309152882,130.2686559623591,-7.80910756126793,42.35679458105669,-4.51500214895508,27.999968959403684,-5.833321044893063,11.62024639465081,-5.188330482670928,8.71489975836713,-2.1912704518219543,6.6749546682625285,1.6796207441009792,7.35444066594716,2.853281103374776,2.0366443970846513,0.9445436753354555,1.0980903549741436,-3.025649107962616,-0.6271451494086614
1989_Milli_Vanilli_Girl_You_Know_It's_True.mp3,non_prog,0.5139045071773538,0.11363246291875839,3315.925066172555,3321.1203510325854,6901.896140729398,69.71563700349661,-186.0614207176205,113.53148660896647,-36.06499417407242,54.81100411829089,-16.17252946931084,25.722644718012493,-4.715583278420028,14.341909629343965,-3.183110348742147,8.670088979519303,5.418014834890577,0.03862403872494475,9.724069876097644,-4.02497950494526,6.7542802595758875,-1.777903574336801,5.49793700335808,-0.02502810830640274,3.0857792427186457,-0.06793976059949415
1993_Snap_Rhythm_Is_A_Dancer.mp3,non_prog,0.5212510863080944,0.08317454904317856,2428.027396776018,3238.567158007965,5163.287586174705,29.36348587265558,-218.09384226347927,145.77801777725625,-18.42941957609177,40.52151610970932,1.5112600293032523,9.898005918562488,4.454587366104547,5.018284799754671,2.156884889381301,4.671209897295853,-3.965663166324077,8.650675188278184,-5.786425321175958,4.895849541077321,-0.1800734203095192,2.5078169528273406,-0.290368684694609,-0.06606193284364081,2.270174651084171,-0.374134042007544
1956_Elvis_Presley_Heartbreak_Hotel.mp3,non_prog,0.37813626905408537,0.1121077910065651,2177.9004167290213,2743.307722069379,4308.463038495663,81.73656149169192,-235.1151357973962,137.06266879063077,-4.678107580199877,37.275015561061466,-0.679978970469393,11.763706568157046,-4.924833802548113,5.380799981930483,-0.37965475529960835,-11.087909317610212,-2.2938764538527785,-3.1513607428809083,1.7667824894544584,-1.1865052671507823,-2.7958209177302713,-2.2092285824757143,-0.027487239261953414,-7.552436761943813,-3.2610055679466035,-5.339912387734816
1950_Nat_King_Cole_Mona_Lisa.mp3,non_prog,0.33634997592409777,0.08470883220434189,1277.3984810505933,1937.0357057264298,2107.5339728390113,32.37807497228828,-306.54522097639295,192.68929908748754,10.086073803026785,5.998487406171485,7.293381662601977,17.33457840712511,-12.72826289061192,-5.755136243663764,3.9941897728589133,-7.733694202351648,-4.4500355973698555,-5.36860543684308,2.194692242595545,-4.674259074269376,-4.563672785185044,-0.29852756608806025,-3.284585025419599,-1.1504099945344082,-2.482558361374955,-1.57700900065769
2003_Evanescence_Bring_Me_To_Life.mp3,non_prog,0.4261870083198191,0.26853781938552856,2945.4052136864975,3186.7107709950346,6074.32007466559,68.48219770356401,-75.08058203601723,135.40119349797456,-40.99365506443599,42.13613032065682,-3.587623379421898,23.57635958364326,-16.522244124171085,14.862190078141706,-5.942524596114361,5.063506644156142,1.192830643829782,2.8089257645449845,-5.433970375876968,5.389294340883222,-1.492867309990905,1.083857713574764,0.6300043127524686,2.8278974791466256,5.513037984968243,-1.0634605454676125
1982_Foreigner_Waiting_For_A_Girl_Like_You.mp3,non_prog,0.39210847246746017,0.23034411668777466,2498.6215276753246,3191.4367050848023,5446.886830008412,38.49101084445308,-125.1277830308912,146.98227142918014,-12.26125481937557,46.15492360030341,-13.153173439312047,15.851419177663216,-5.613975887029807,4.6011228949587695,-4.123548403277713,1.6177081054266642,-4.863681563178761,1.404771308924792,-1.049639624595779,-0.20968193330446605,-1.650161696535229,1.4122739324990665,-1.966967052380181,1.791250526221121,-1.7163788431963687,-2.5158351144855176
"2019_Ariana_Grande_Thank_U,_Next.mp3",non_prog,0.3763971437002136,0.09618304669857025,2562.1029627637986,3103.928241449475,5525.726825985288,40.14362148661204,-235.4038920439428,138.29888520183525,-0.8491242434956179,21.883468357537044,-10.553024244344497,17.45761948816584,-19.157534836189757,8.935699009648339,-11.075720659793584,-6.075415580578654,7.053436285962249,0.021651070503358894,-4.211374700310308,0.4129490244133885,-1.8993129858273416,-3.1580640342773787,-3.043013535516782,-2.010279413997585,-1.8497462228287196,-0.8213443292412252
1983_Police_Every_Breath_You_Take.mp3,non_prog,0.48000906592885906,0.1635402888059616,2115.3593513623573,2883.6776484818474,4628.5957756082535,34.97393947663888,-178.04839827235122,155.74533082777808,-4.187053988447756,43.61458858880629,1.3956282905322643,22.58291676375841,-4.786272359965449,9.191057577264788,-3.876039135191619,3.261746992615432,-3.147563555463231,0.1022419127364798,1.8518083448246763,-3.3607225120808883,2.8393233047041058,-4.370560083140878,-0.3351444860075792,-0.06535866788191706,0.6044620359095715,-1.7392051679431495
1965_Beach_Boys_California_Girls.mp3,non_prog,0.42079194801154784,0.07537519931793213,2041.2581908738027,2305.993239835205,4254.141511483213,72.04478664024954,-235.29364015055253,167.61821215848488,-43.50879008961076,47.59291365072586,-3.3655287436172454,13.556143341124345,-1.9529212391551276,-1.9070987468794776,1.9833085782761783,-8.180291660342863,0.8828664925213612,1.1158739873132095,1.1323891906882833,-2.8242745931021442,1.244931009912078,-0.5713339222478796,-3.2711566260279947,-0.16057492032759846,-1.979734040919739,-4.186530841646288
1943_Duke_Ellington_In_A_Sentimental.mp3,non_prog,0.31562401454487266,0.09823855757713318,3402.116966219416,4363.795683479497,7576.195420745964,56.276842621001556,-232.17564182971424,108.8838255726915,18.61302666800349,36.99695795727118,-13.81384952035227,3.8811949495105122,-7.226931965451505,4.119447428104041,-1.3932300490188885,3.405121037405781,-0.026757919254509526,-5.486082853099189,-5.749824170416411,1.8278155866115238,-3.830512982215184,1.5634677208341747,-3.734092044184126,4.406545064747827,-1.9648946203468705,4.897096662426567
1952_Vera_Lynn_Auf_Wiederseh`n_Sweetheart.mp3,non_prog,0.35171301756661794,0.07841303199529648,1670.8131414594006,2054.073145576602,3189.9394745656846,53.63228817415984,-264.70056510393204,161.03566371849547,-28.43697028519262,26.623308247440427,3.528522290680849,-3.9825129377775275,-9.705213887264486,4.584405724075924,-1.453662300020897,-8.714177452546886,-1.855835030992478,-3.1211523984134915,-5.291744932777013,-3.8568521711120116,-0.1423147286375943,-7.371194740837749,-4.272464238525829,-4.619566447137389,-5.724668180485872,-4.936026761335333
1995_Hootie_And_The_Blowfish_Hold_My_Hand.mp3,non_prog,0.4327854071747598,0.20696160197257996,3227.6084469891894,3752.666365817825,7208.850812914152,62.8136674897782,-89.86488331754477,137.42002530493187,-21.133009455978698,39.592874784111544,-11.84541388644852,27.62509619890994,-19.38997140918408,17.584051037240986,-14.4086238976382,11.920096613386782,-9.52767301323785,6.658010799103093,-2.6543271055285707,0.8001427213865002,-1.4602125756186033,-2.403405474107216,-2.61877482420991,-3.4138030230242378,5.6525288091612484,-3.7474872319397114
2011_Adele_Rolling_In_The_Deep.mp3,non_prog,0.4197810139591485,0.2374589741230011,1584.6785342226826,1937.0587826185076,3017.4213784509916,36.521576597731475,-170.93965718051592,187.98313841808456,-19.73098762168597,16.663209792302254,19.762785870884787,15.474218236400073,-7.093013891022032,3.0628495944525578,-0.09904313815689784,-1.679038529769933,-5.833256116662198,-4.3800292007615464,-3.8011262211063546,-2.402044939921095,-0.1730257267759728,-5.100241410699739,-6.872092439866097,-1.5724927805828155,-4.319215436682678,-6.182512531198065
1951_Tony_Bennett_Because_Of_You.mp3,non_prog,0.3199077784065743,0.16647136211395264,1959.6978129433505,2373.987685966761,3636.650749920917,60.39119620397488,-172.67652138511508,163.33553734947682,-36.72933658526884,30.290720799196677,-1.980655858299298,13.752428246656137,-13.249088992801513,4.641967848465209,-3.487102503915305,-4.410165595072847,-6.632018846569702,-7.08161891918609,-2.9189911739349186,-12.608313048746044,1.053419713115511,-5.504637368934786,-5.666441227436765,-6.333614513425091,-0.950800207366235,-5.94384053814872
1966_The_Rolling_Stones_Paint_It_Black.mp3,non_prog,0.5389214924319549,0.11053438484668732,2544.7260367024483,2540.2388595094135,5125.893077450377,67.25725424345806,-166.09169172651062,157.76617481866728,-61.879460235763055,61.683413725674924,-3.772197963756332,16.284155475523185,2.426987820183003,4.275903102370702,7.055703535390875,-2.4518009387257718,5.551518173234367,-5.9438356096095015,6.66129568104183,-0.3519966795104146,1.1911363432011377,-1.1838397452026432,-1.2821050709184356,-0.5087472935343186,-3.4472179727616195,1.8135435377873144
2007_Fergie_Big_Girls_Don't_Cry.mp3,non_prog,0.39518653678897,0.22026179730892181,3629.4054248117377,4072.5068971931914,8243.692266355709,62.377092964095446,-111.65462164886814,109.91524040026944,-3.6246463535115914,46.15342958366264,-10.957169139159049,24.11328752554979,-12.30291735467031,17.2118488714603,-4.041353580622953,9.310346759137623,2.060812974538348,3.0701310701475957,-5.48762350794862,3.564876023284552,-5.654391087018849,0.24416129148096835,-6.828037529542416,1.235599164514207,-6.945164082282938,2.3710836165602034
1969_Neil_Diamond_Sweet_Caroline.mp3,non_prog,0.43156357775214144,0.07870010286569595,2240.3988161734524,2637.0868942771513,4434.473381104711,53.44204083541752,-248.84491660988704,149.43587789130814,-25.05229417910434,35.79986900648267,2.7716693108733277,18.71902945726332,-3.361893587662761,4.201905445915707,0.9743716106761715,4.380535439118409,1.2403760890619284,-2.0266723909808038,-0.3542968166498863,-1.4215606569127117,1.061385034349099,-2.5210015892276565,-0.4356162711296175,-0.2996966725370307,-2.2172775090079537,-5.434125247634108
1963_Peter_Paul_And_Mary_Puff_The_Magic_Dragon.mp3,non_prog,0.45427183836024926,0.07067970931529999,2035.5142168419134,3083.971254878682,3900.770846812907,38.83961476218655,-261.7849289462312,155.74510631386548,-3.459218208374894,37.94780268205733,10.572034027442438,20.96303350396999,-9.428452224397537,10.5784225750652,-2.7949849027704627,2.627335922544513,-3.2394600223562255,4.637483580779758,-0.043029203517047934,2.643065611430548,3.716998101975791,-0.24249433038189855,-6.8613055555984,4.591212540864702,-4.275865989322952,-5.741894529226283
1957_Harry_Belafonte_Banana_Boat_Song.mp3,non_prog,0.3934156696604475,0.07463382929563522,2112.5743240489155,3135.2208853296975,4307.49485236007,42.21289941424785,-307.44755072912216,126.27169084291172,23.372967985129502,25.2185130008949,4.997915238238936,18.349301861327444,-2.3606510982937046,-7.79467814800864,-1.3952379731659186,3.865827444113312,0.7966015616725013,-0.2590920557964877,-0.008236332020692955,0.028657780741680964,-3.913391020125967,-5.1516909479606445,-2.6328537802268417,-5.7802766135358725,-3.8127424485649968,-5.370609039496254
1970_Simon_and_Garfunkel_Bridge_Over_Troubled_Water.mp3,non_prog,0.36127713415848917,0.04757697880268097,1749.3501502930226,2549.4955091917154,3054.6595086898396,29.603492653775376,-316.63480932574885,168.92008451609792,0.4119549689964376,22.037464660626917,-8.15853433000649,6.58057875841625,-1.9969725425077751,-1.0406413986673688,-6.0752565964966925,-2.714441138679409,-0.9057321471520303,0.7038370619046656,-0.24755598455791789,-4.8336328367195165,-1.7666037182128504,-2.604422589724937,-2.3654199233198505,-0.3323117896289001,-1.486174860180363,-3.4274428127223397
1939_Judy_Garland_Somewhere_Over_The_Rainbow.mp3,non_prog,0.3434099850087544,0.017107060179114342,1108.0699615801373,1414.3335442165253,2004.1833426461715,35.90123230870303,-452.0275031532227,182.84334135751257,2.468211275804342,8.158170669070113,20.638728127263526,-4.687410763180284,-7.281234330839388,5.952894454891989,-7.176521638601885,-9.913093403931104,-0.933908133750778,-3.6078833346621106,-8.12342701797574,-6.132671601201973,-5.049220121512659,-7.070241549909699,-7.160286065439397,-6.177512020743538,-4.673476242226206,-4.129683070708399
1980_Pink_Floyd_Another_Brick_In_The_Wall_Part_II.mp3,non_prog,0.4917146407663589,0.08607497811317444,2844.0347901651926,3720.4356176718325,5922.430362081298,54.68467200847067,-233.6882964464279,129.51132904197343,-2.4133447687583325,20.816322151440996,14.799752988878602,13.43299952070995,2.6511339407836734,10.9266547348764,1.1473421930480208,4.27427520613903,0.17669395726553194,0.47702788373007254,0.8863097948976586,2.214557936085354,0.42485451397871105,1.8913548611415985,-2.7310849834960025,3.244793252131359,-0.768646535572358,0.5136583770005911
2001_Train_Drops_Of_Jupiter.mp3,non_prog,0.41478567934193855,0.2833424210548401,2577.6041220280968,3131.0965818897134,5492.964235961494,329.417107998746,-63.806765939411925,156.44793927126068,-36.44534491334394,45.098893366411815,-15.909858959823485,28.80986334953297,-11.583455858566074,11.230379106789576,-8.889189096503245,8.034722288981778,-5.639787559043308,3.7915827567120575,4.402268997982878,-2.038172531104777,1.4554725280159484,-2.8466785671286363,0.7452126697249202,-4.6000105478198305,2.1160386107994857,-4.1177759245352785
1973_Diana_Ross_Touch_Me_In_The_Morning.mp3,non_prog,0.39188719103042957,0.05954723432660103,2117.6733842340595,2565.119187392087,4178.920656396772,56.17915845138941,-260.15338055552473,159.79135417748498,-28.62256579819126,28.730452631745433,-1.875905036873355,23.6444984791144,-3.568284603250401,4.191400759126383,1.8000836931816193,-2.8273090242432026,-1.850204248135112,4.439804266340409,-8.300216260489655,-3.914407476339777,-0.7515951406053443,-1.6513670060346257,0.30884870478869647,-4.796724109145722,2.4689189012997637,-2.7259749728498237
1992_Nirvana_Smells_Like_Teen_Spirit.mp3,non_prog,0.5463740416193986,0.24585799872875214,3191.692548746852,3207.9472327816097,6318.574144392449,61.17584769893975,-70.9209093249169,129.60815554499763,-53.078671103552644,52.86970010397894,-0.7600433722127043,31.6133454129226,-10.01436899738254,19.31146321743089,-9.334164414527665,12.22651094238809,1.4534913923922443,6.17409692548031,0.44389742993513215,2.123282216105474,0.6778135667692196,-4.879945215262066,2.8286811176872377,-0.718567186475941,2.1215909217773468,-7.170280454100996
1961_Lawrence_Welk_Calcutta.mp3,non_prog,0.41326249853336866,0.06455371528863907,3013.8988848488993,2890.412706565717,6132.52215579777,123.81719593829146,-213.05220557647723,155.23899987260668,-64.26185997514392,58.0025929348105,-24.836732204978073,20.24739485944015,-2.9507340275011207,8.18443847406549,-6.599582198247227,-4.005712706986573,-6.850935700445097,-6.95047299623457,-6.551324642510168,-6.515452683871906,-2.5053646823976687,-6.22174033938094,1.4860502043587582,-4.370632176172597,0.8134164539942819,-4.157985162562566
2008_Alicia_Keys_No_One.mp3,non_prog,0.44168988119551006,0.28741946816444397,2578.813545368485,3586.653043509587,5784.045688223287,35.05328245488154,-119.91742047020314,130.14104805061757,-9.126344943453502,33.553198199327134,-5.230077296005724,18.051428051342256,-8.572210781770634,20.200470876691053,-0.25160583216878907,6.086071687866803,0.5448473816173938,14.48250156927108,-2.41305385867099,3.413193247941391,2.74837599472765,3.1498056856460455,2.133409304229941,4.886172752215297,2.8849607437920066,8.725835516889825
1953_Les_Paul_And_Mary_Ford_Vaya_Con_Dios.mp3,non_prog,0.40447270012638875,0.10416917502880096,1256.219683058721,2221.483970263338,2095.1463017836963,28.707136678288933,-286.6018029779614,176.5297684515534,11.944342247596325,40.929711638939686,8.489367560758126,12.858766058468955,1.5404617391566742,-0.7200419925487777,5.444503709822335,-7.27046397987266,-6.292381878537106,1.952411865498701,-8.112704461554106,-3.8261151497679875,-5.546076097568627,-3.5470373416056438,-1.957281402034798,-3.521379826163652,-2.9061260419564894,-5.097067141130192
2006_Kanye_West_Gold_Digger.mp3,non_prog,0.544436363597999,0.3296712338924408,2846.7320077215995,3427.683847976047,6432.542392061281,51.59569416468789,-121.35664345208107,120.51729411891259,-19.515302179097468,56.03107664460579,4.004194829529162,38.149186447008745,-12.945913512168339,12.8453156048847,4.915959244875578,-0.0637826350646321,1.4597715517485281,6.537158248378827,0.34716663353010674,-0.1140649462529725,2.6960344639130263,1.1319304880849415,-3.106149064605995,0.6924630918880481,3.7962330243318068,3.0147376024657766
1955_Bill_Haley_And_His_Comets_Rock_Around_The_Clock.mp3,non_prog,0.4421172474286182,0.08564110845327377,1938.569197273463,2107.867779659164,4227.371465543882,74.70834368154193,-228.71937782168493,165.13841057693963,-46.07383567466453,45.775970972907494,-5.777914480450502,2.6637938476505196,18.463490310391787,-13.848058474152346,13.501986835402736,-1.5959042633300158,-1.2225304501179974,8.566689031664167,-5.529668969757762,7.151948277258753,0.2251958745845908,0.16397024769021232,5.580169512740764,-4.61972446612302,2.2178186217981133,-0.8088356445929505
1962_Ray_Charles_I_Can't_Stop_Loving_You.mp3,non_prog,0.3589555600871852,0.07710782438516617,2058.083046400121,2948.429677648364,4059.5509636513457,35.08861391820429,-242.82241868085416,160.400115941745,-15.942108843049185,33.561341544765035,-5.670445978973331,5.360957145709321,-0.1763736197973802,0.9371619677724349,-4.862821158490835,-6.437208550862712,-1.1970612470435953,0.44687970459892484,-1.269485890086962,0.221579396415816,1.237625968483519,2.497131695064583,-2.4692566122937065,-4.042184307530478,-1.8505852510914744,-1.108334003582574
1968_Steppenwolf_Born_To_Be_Wild.mp3,non_prog,0.4204213261100323,0.11046923696994781,2388.217218834476,2671.995093924633,4846.881843870107,61.84998079512889,-169.41085044569348,161.98676999870494,-56.87698744896799,39.341883599695755,-5.894201164602283,31.78725148732811,-6.279228398972397,14.33772784298129,-3.807768764103287,1.5399543508646674,-1.4115033332120217,-0.17643606941736056,2.4279296494914524,3.9903591513645167,1.2682774674144335,-2.254971237654556,-1.4318053604552137,-6.498370853886297,-0.18595109021745343,-1.9995020596950503
1996_Alanis_Morissette_Ironic.mp3,non_prog,0.41352268350509397,0.14823636412620544,3359.718564890053,3870.379397991507,7399.048153487961,67.14854041574274,-163.62492957874568,115.6767356549367,-8.524993593009276,41.21574365025467,-5.408216645021573,22.297108238189086,-12.779398720586439,12.982912586231024,-5.471813405535779,5.90608341789265,-1.1053282256255055,-1.0105089006802375,-5.464376827945674,-3.7645255356982337,-5.4736646843052945,-3.5616688475306746,-3.4558169653121107,-5.1780081098036055,-8.434057822899831,-4.766968709814957
1949_Vaughan_Monroe_Riders_In_The_Sky.mp3,non_prog,0.3393406499588502,0.09658519923686981,1389.1270070162966,1812.0032749068328,2598.7875893293613,44.061993024134836,-262.93926442435844,193.2695155604309,-18.81409329012625,15.969020836691925,19.851971866737625,-2.6427985005602426,-0.3071587465596494,-8.334465696215851,-8.254874103163038,0.24440453128348677,-4.982284830383117,-5.291790332402471,-2.4994938179255546,-0.004947750380376123,0.8355278920397892,-4.59000446951588,-0.5930893575811474,1.6873753044796533,-0.1644704071278111,-0.8509497494703919
1948_Peggy_Lee_Manana.mp3,non_prog,0.38882817729352437,0.16149380803108215,2645.620348029327,2767.969689643034,5434.216957599321,86.20044441766038,-137.85599606986543,145.91410506288963,-50.830976810786055,37.5900034586151,-24.091254973641817,13.196515694632046,-7.950582022169541,6.427347316109113,3.6907466959085085,-10.397507918874908,5.7388420143415955,-8.905752186220246,5.858225667014896,-8.314359968832566,-2.924639543288999,-8.832982457676236,-4.785727707779007,-0.7996806016457955,-7.762629745760328,1.6259052134345717
